N,p,q,N_binary,p_binary,N_bits,p_bits
12623,13,971,00011000101001111,000001101,17,9
12629,73,173,00011000101010101,001001001,17,9
12631,17,743,00011000101010111,000010001,17,9
12633,3,4211,00011000101011001,000000011,17,9
12634,2,6317,00011000101011010,000000010,17,9
12643,47,269,00011000101100011,000101111,17,9
12646,2,6323,00011000101100110,000000010,17,9
12651,3,4217,00011000101101011,000000011,17,9
12655,5,2531,00011000101101111,000000101,17,9
12657,3,4219,00011000101110001,000000011,17,9
12658,2,6329,00011000101110010,000000010,17,9
12661,11,1151,00011000101110101,000001011,17,9
12667,53,239,00011000101111011,000110101,17,9
12674,2,6337,00011000110000010,000000010,17,9
12677,7,1811,00011000110000101,000000111,17,9
12679,31,409,00011000110000111,000011111,17,9
12683,11,1153,00011000110001011,000001011,17,9
12686,2,6343,00011000110001110,000000010,17,9
12687,3,4229,00011000110001111,000000011,17,9
12693,3,4231,00011000110010101,000000011,17,9
12695,5,2539,00011000110010111,000000101,17,9
12701,13,977,00011000110011101,000001101,17,9
12706,2,6353,00011000110100010,000000010,17,9
12707,97,131,00011000110100011,001100001,17,9
12709,71,179,00011000110100101,001000111,17,9
12715,5,2543,00011000110101011,000000101,17,9
12718,2,6359,00011000110101110,000000010,17,9
12722,2,6361,00011000110110010,000000010,17,9
12723,3,4241,00011000110110011,000000011,17,9
12729,3,4243,00011000110111001,000000011,17,9
12731,29,439,00011000110111011,000011101,17,9
12734,2,6367,00011000110111110,000000010,17,9
12737,47,271,00011000111000001,000101111,17,9
12745,5,2549,00011000111001001,000000101,17,9
12746,2,6373,00011000111001010,000000010,17,9
12751,41,311,00011000111001111,000101001,17,9
12755,5,2551,00011000111010011,000000101,17,9
12758,2,6379,00011000111010110,000000010,17,9
12759,3,4253,00011000111010111,000000011,17,9
12761,7,1823,00011000111011001,000000111,17,9
12767,17,751,00011000111011111,000010001,17,9
12769,113,113,00011000111100001,001110001,17,9
12773,53,241,00011000111100101,000110101,17,9
12777,3,4259,00011000111101001,000000011,17,9
12778,2,6389,00011000111101010,000000010,17,9
12779,13,983,00011000111101011,000001101,17,9
12783,3,4261,00011000111101111,000000011,17,9
12785,5,2557,00011000111110001,000000101,17,9
12787,19,673,00011000111110011,000010011,17,9
12793,11,1163,00011000111111001,000001011,17,9
12794,2,6397,00011000111111010,000000010,17,9
12797,67,191,00011000111111101,001000011,17,9
12811,23,557,00011001000001011,000010111,17,9
12813,3,4271,00011001000001101,000000011,17,9
12817,7,1831,00011001000010001,000000111,17,9
12819,3,4273,00011001000010011,000000011,17,9
12827,101,127,00011001000011011,001100101,17,9
12833,41,313,00011001000100001,000101001,17,9
12839,37,347,00011001000100111,000100101,17,9
12842,2,6421,00011001000101010,000000010,17,9
12847,29,443,00011001000101111,000011101,17,9
12849,3,4283,00011001000110001,000000011,17,9
12851,71,181,00011001000110011,001000111,17,9
12854,2,6427,00011001000110110,000000010,17,9
12863,19,677,00011001000111111,000010011,17,9
12867,3,4289,00011001001000011,000000011,17,9
12869,17,757,00011001001000101,000010001,17,9
12871,61,211,00011001001000111,000111101,17,9
12877,79,163,00011001001001101,001001111,17,9
12881,11,1171,00011001001010001,000001011,17,9
12883,13,991,00011001001010011,000001101,17,9
12891,3,4297,00011001001011011,000000011,17,9
12895,5,2579,00011001001011111,000000101,17,9
12898,2,6449,00011001001100010,000000010,17,9
12902,2,6451,00011001001100110,000000010,17,9
12913,37,349,00011001001110001,000100101,17,9
12929,7,1847,00011001010000001,000000111,17,9
12931,67,193,00011001010000011,001000011,17,9
12937,17,761,00011001010001001,000010001,17,9
12938,2,6469,00011001010001010,000000010,17,9
12946,2,6473,00011001010010010,000000010,17,9
12949,23,563,00011001010010101,000010111,17,9
12955,5,2591,00011001010011011,000000101,17,9
12961,13,997,00011001010100001,000001101,17,9
12962,2,6481,00011001010100010,000000010,17,9
12965,5,2593,00011001010100101,000000101,17,9
12977,19,683,00011001010110001,000010011,17,9
12981,3,4327,00011001010110101,000000011,17,9
12982,2,6491,00011001010110110,000000010,17,9
12989,31,419,00011001010111101,000011111,17,9
12991,11,1181,00011001010111111,000001011,17,9
12997,41,317,00011001011000101,000101001,17,9
13011,3,4337,00011001011010011,000000011,17,9
13017,3,4339,00011001011011001,000000011,17,9
13019,47,277,00011001011011011,000101111,17,9
13021,29,449,00011001011011101,000011101,17,9
13027,7,1861,00011001011100011,000000111,17,9
13031,83,157,00011001011100111,001010011,17,9
13042,2,6521,00011001011110010,000000010,17,9
13045,5,2609,00011001011110101,000000101,17,9
13047,3,4349,00011001011110111,000000011,17,9
13051,31,421,00011001011111011,000011111,17,9
13057,11,1187,00011001100000001,000001011,17,9
13058,2,6529,00011001100000010,000000010,17,9
13061,37,353,00011001100000101,000100101,17,9
13067,73,179,00011001100001011,001001001,17,9
13069,7,1867,00011001100001101,000000111,17,9
13071,3,4357,00011001100001111,000000011,17,9
13073,17,769,00011001100010001,000010001,17,9
13081,103,127,00011001100011001,001100111,17,9
13085,5,2617,00011001100011101,000000101,17,9
13087,23,569,00011001100011111,000010111,17,9
13089,3,4363,00011001100100001,000000011,17,9
13094,2,6547,00011001100100110,000000010,17,9
13097,7,1871,00011001100101001,000000111,17,9
13102,2,6551,00011001100101110,000000010,17,9
13105,5,2621,00011001100110001,000000101,17,9
13106,2,6553,00011001100110010,000000010,17,9
13111,7,1873,00011001100110111,000000111,17,9
13117,13,1009,00011001100111101,000001101,17,9
13119,3,4373,00011001100111111,000000011,17,9
13123,11,1193,00011001101000011,000001011,17,9
13126,2,6563,00011001101000110,000000010,17,9
13129,19,691,00011001101001001,000010011,17,9
13133,23,571,00011001101001101,000010111,17,9
13138,2,6569,00011001101010010,000000010,17,9
13139,7,1877,00011001101010011,000000111,17,9
13141,17,773,00011001101010101,000010001,17,9
13142,2,6571,00011001101010110,000000010,17,9
13153,7,1879,00011001101100001,000000111,17,9
13154,2,6577,00011001101100010,000000010,17,9
13157,59,223,00011001101100101,000111011,17,9
13162,2,6581,00011001101101010,000000010,17,9
13165,5,2633,00011001101101101,000000101,17,9
13169,13,1013,00011001101110001,000001101,17,9
13173,3,4391,00011001101110101,000000011,17,9
13191,3,4397,00011001110000111,000000011,17,9
13193,79,167,00011001110001001,001001111,17,9
13198,2,6599,00011001110001110,000000010,17,9
13199,67,197,00011001110001111,001000011,17,9
13201,43,307,00011001110010001,000101011,17,9
13207,47,281,00011001110010111,000101111,17,9
13211,11,1201,00011001110011011,000001011,17,9
13213,73,181,00011001110011101,001001001,17,9
13214,2,6607,00011001110011110,000000010,17,9
13223,7,1889,00011001110100111,000000111,17,9
13227,3,4409,00011001110101011,000000011,17,9
13231,101,131,00011001110101111,001100101,17,9
13235,5,2647,00011001110110011,000000101,17,9
13238,2,6619,00011001110110110,000000010,17,9
13247,13,1019,00011001110111111,000001101,17,9
13253,29,457,00011001111000101,000011101,17,9
13261,89,149,00011001111001101,001011001,17,9
13263,3,4421,00011001111001111,000000011,17,9
13269,3,4423,00011001111010101,000000011,17,9
13271,23,577,00011001111010111,000010111,17,9
13273,13,1021,00011001111011001,000001101,17,9
13274,2,6637,00011001111011010,000000010,17,9
13283,37,359,00011001111100011,000100101,17,9
13285,5,2657,00011001111100101,000000101,17,9
13289,97,137,00011001111101001,001100001,17,9
13295,5,2659,00011001111101111,000000101,17,9
13301,47,283,00011001111110101,000101111,17,9
13303,53,251,00011001111110111,000110101,17,9
13306,2,6653,00011001111111010,000000010,17,9
13307,7,1901,00011001111111011,000000111,17,9
13315,5,2663,00011010000000011,000000101,17,9
13318,2,6659,00011010000000110,000000010,17,9
13319,19,701,00011010000000111,000010011,17,9
13322,2,6661,00011010000001010,000000010,17,9
13323,3,4441,00011010000001011,000000011,17,9
13333,67,199,00011010000010101,001000011,17,9
13341,3,4447,00011010000011101,000000011,17,9
13343,11,1213,00011010000011111,000001011,17,9
13346,2,6673,00011010000100010,000000010,17,9
13349,7,1907,00011010000100101,000000111,17,9
13353,3,4451,00011010000101001,000000011,17,9
13355,5,2671,00011010000101011,000000101,17,9
13358,2,6679,00011010000101110,000000010,17,9
13361,31,431,00011010000110001,000011111,17,9
13369,29,461,00011010000111001,000011101,17,9
13371,3,4457,00011010000111011,000000011,17,9
13373,43,311,00011010000111101,000101011,17,9
13378,2,6689,00011010001000010,000000010,17,9
13379,17,787,00011010001000011,000010001,17,9
13382,2,6691,00011010001000110,000000010,17,9
13385,5,2677,00011010001001001,000000101,17,9
13387,11,1217,00011010001001011,000001011,17,9
13389,3,4463,00011010001001101,000000011,17,9
13391,7,1913,00011010001001111,000000111,17,9
13393,59,227,00011010001010001,000111011,17,9
13402,2,6701,00011010001011010,000000010,17,9
13403,13,1031,00011010001011011,000001101,17,9
13406,2,6703,00011010001011110,000000010,17,9
13415,5,2683,00011010001100111,000000101,17,9
13418,2,6709,00011010001101010,000000010,17,9
13423,31,433,00011010001101111,000011111,17,9
13427,29,463,00011010001110011,000011101,17,9
13429,13,1033,00011010001110101,000001101,17,9
13435,5,2687,00011010001111011,000000101,17,9
13438,2,6719,00011010001111110,000000010,17,9
13439,89,151,00011010001111111,001011001,17,9
13443,3,4481,00011010010000011,000000011,17,9
13445,5,2689,00011010010000101,000000101,17,9
13449,3,4483,00011010010001001,000000011,17,9
13453,11,1223,00011010010001101,000001011,17,9
13459,43,313,00011010010010011,000101011,17,9
13465,5,2693,00011010010011001,000000101,17,9
13466,2,6733,00011010010011010,000000010,17,9
13471,19,709,00011010010011111,000010011,17,9
13474,2,6737,00011010010100010,000000010,17,9
13479,3,4493,00011010010100111,000000011,17,9
13483,97,139,00011010010101011,001100001,17,9
13493,103,131,00011010010110101,001100111,17,9
13495,5,2699,00011010010110111,000000101,17,9
13501,23,587,00011010010111101,000010111,17,9
13507,13,1039,00011010011000011,000001101,17,9
13511,59,229,00011010011000111,000111011,17,9
13517,7,1931,00011010011001101,000000111,17,9
13519,11,1229,00011010011001111,000001011,17,9
13521,3,4507,00011010011010001,000000011,17,9
13522,2,6761,00011010011010010,000000010,17,9
13526,2,6763,00011010011010110,000000010,17,9
13529,83,163,00011010011011001,001010011,17,9
13531,7,1933,00011010011011011,000000111,17,9
13535,5,2707,00011010011011111,000000101,17,9
13539,3,4513,00011010011100011,000000011,17,9
13541,11,1231,00011010011100101,000001011,17,9
13543,29,467,00011010011100111,000011101,17,9
13549,17,797,00011010011101101,000010001,17,9
13551,3,4517,00011010011101111,000000011,17,9
13555,5,2711,00011010011110011,000000101,17,9
13557,3,4519,00011010011110101,000000011,17,9
13558,2,6779,00011010011110110,000000010,17,9
13561,71,191,00011010011111001,001000111,17,9
13562,2,6781,00011010011111010,000000010,17,9
13565,5,2713,00011010011111101,000000101,17,9
13569,3,4523,00011010100000001,000000011,17,9
13571,41,331,00011010100000011,000101001,17,9
13579,37,367,00011010100001011,000100101,17,9
13582,2,6791,00011010100001110,000000010,17,9
13586,2,6793,00011010100010010,000000010,17,9
13589,107,127,00011010100010101,001101011,17,9
13595,5,2719,00011010100011011,000000101,17,9
13603,61,223,00011010100100011,000111101,17,9
13606,2,6803,00011010100100110,000000010,17,9
13607,11,1237,00011010100100111,000001011,17,9
13609,31,439,00011010100101001,000011111,17,9
13621,53,257,00011010100110101,000110101,17,9
13631,43,317,00011010100111111,000101011,17,9
13637,13,1049,00011010101000101,000001101,17,9
13639,23,593,00011010101000111,000010111,17,9
13641,3,4547,00011010101001001,000000011,17,9
13643,7,1949,00011010101001011,000000111,17,9
13645,5,2729,00011010101001101,000000101,17,9
13646,2,6823,00011010101001110,000000010,17,9
13647,3,4549,00011010101001111,000000011,17,9
13654,2,6827,00011010101010110,000000010,17,9
13655,5,2731,00011010101010111,000000101,17,9
13657,7,1951,00011010101011001,000000111,17,9
13658,2,6829,00011010101011010,000000010,17,9
13661,19,719,00011010101011101,000010011,17,9
13663,13,1051,00011010101011111,000001101,17,9
13666,2,6833,00011010101100010,000000010,17,9
13667,79,173,00011010101100011,001001111,17,9
13682,2,6841,00011010101110010,000000010,17,9
13683,3,4561,00011010101110011,000000011,17,9
13701,3,4567,00011010110000101,000000011,17,9
13703,71,193,00011010110000111,001000111,17,9
13705,5,2741,00011010110001001,000000101,17,9
13714,2,6857,00011010110010010,000000010,17,9
13726,2,6863,00011010110011110,000000010,17,9
13733,31,443,00011010110100101,000011111,17,9
13738,2,6869,00011010110101010,000000010,17,9
13739,11,1249,00011010110101011,000001011,17,9
13742,2,6871,00011010110101110,000000010,17,9
13745,5,2749,00011010110110001,000000101,17,9
13747,59,233,00011010110110011,000111011,17,9
13749,3,4583,00011010110110101,000000011,17,9
13753,17,809,00011010110111001,000010001,17,9
13765,5,2753,00011010111000101,000000101,17,9
13766,2,6883,00011010111000110,000000010,17,9
13771,47,293,00011010111001011,000101111,17,9
13773,3,4591,00011010111001101,000000011,17,9
13777,23,599,00011010111010001,000010111,17,9
13787,17,811,00011010111011011,000010001,17,9
13791,3,4597,00011010111011111,000000011,17,9
13793,13,1061,00011010111100001,000001101,17,9
13798,2,6899,00011010111100110,000000010,17,9
13801,37,373,00011010111101001,000100101,17,9
13809,3,4603,00011010111110001,000000011,17,9
13811,7,1973,00011010111110011,000000111,17,9
13813,19,727,00011010111110101,000010011,17,9
13814,2,6907,00011010111110110,000000010,17,9
13817,41,337,00011010111111001,000101001,17,9
13819,13,1063,00011010111111011,000001101,17,9
13822,2,6911,00011010111111110,000000010,17,9
13823,23,601,00011010111111111,000010111,17,9
13834,2,6917,00011011000001010,000000010,17,9
13835,5,2767,00011011000001011,000000101,17,9
13837,101,137,00011011000001101,001100101,17,9
13843,109,127,00011011000010011,001101101,17,9
13847,61,227,00011011000010111,000111101,17,9
13849,11,1259,00011011000011001,000001011,17,9
13853,7,1979,00011011000011101,000000111,17,9
13861,83,167,00011011000100101,001010011,17,9
13863,3,4621,00011011000100111,000000011,17,9
13885,5,2777,00011011000111101,000000101,17,9
13891,29,479,00011011001000011,000011101,17,9
13894,2,6947,00011011001000110,000000010,17,9
13897,13,1069,00011011001001001,000001101,17,9
13898,2,6949,00011011001001010,000000010,17,9
13909,7,1987,00011011001010101,000000111,17,9
13911,3,4637,00011011001010111,000000011,17,9
13917,3,4639,00011011001011101,000000011,17,9
13918,2,6959,00011011001011110,000000010,17,9
13919,31,449,00011011001011111,000011111,17,9
13922,2,6961,00011011001100010,000000010,17,9
13927,19,733,00011011001100111,000010011,17,9
13929,3,4643,00011011001101001,000000011,17,9
13934,2,6967,00011011001101110,000000010,17,9
13939,53,263,00011011001110011,000110101,17,9
13942,2,6971,00011011001110110,000000010,17,9
13943,73,191,00011011001110111,001001001,17,9
13945,5,2789,00011011001111001,000000101,17,9
13947,3,4649,00011011001111011,000000011,17,9
13951,7,1993,00011011001111111,000000111,17,9
13953,3,4651,00011011010000001,000000011,17,9
13954,2,6977,00011011010000010,000000010,17,9
13955,5,2791,00011011010000011,000000101,17,9
13957,17,821,00011011010000101,000010001,17,9
13961,23,607,00011011010001001,000010111,17,9
13966,2,6983,00011011010001110,000000010,17,9
13969,61,229,00011011010010001,000111101,17,9
13971,3,4657,00011011010010011,000000011,17,9
13973,89,157,00011011010010101,001011001,17,9
13979,7,1997,00011011010011011,000000111,17,9
13982,2,6991,00011011010011110,000000010,17,9
